zip,total_pop,black,pct_black
ZCTA5 70047,12787,2642,0.206616094
ZCTA5 70049,1785,1641,0.919327731
ZCTA5 70050,85,55,0.647058824
ZCTA5 70051,2049,1076,0.525134212
ZCTA5 70052,3688,1836,0.497830803
ZCTA5 70053,16500,6320,0.383030303
ZCTA5 70056,40639,15608,0.384064569
ZCTA5 70057,4658,2749,0.590167454
ZCTA5 70058,39040,23282,0.596362705
ZCTA5 70062,17287,6790,0.392780702
ZCTA5 70065,50752,9340,0.184032156
ZCTA5 70067,2485,1,0.000402414
ZCTA5 70068,33855,17313,0.511386797
ZCTA5 70070,14363,2165,0.150734526
ZCTA5 70071,3304,1554,0.470338983
ZCTA5 70072,55877,21705,0.388442472
ZCTA5 70075,5728,734,0.128142458
ZCTA5 70076,106,94,0.886792453
ZCTA5 70079,2850,74,0.025964912
ZCTA5 70080,1586,0,0
ZCTA5 70082,190,190,1
ZCTA5 70083,2520,1381,0.548015873
ZCTA5 70084,6028,3200,0.530856005
ZCTA5 70085,4941,329,0.066585711
ZCTA5 70086,2197,1998,0.909421939
ZCTA5 70087,7352,3678,0.500272035
ZCTA5 70090,7621,4268,0.560031492
ZCTA5 70091,322,38,0.118012422
ZCTA5 70092,7359,3834,0.5209947
ZCTA5 70094,30468,13945,0.457693318
ZCTA5 70112,2883,1263,0.438085328
ZCTA5 70113,7734,5794,0.749159555
ZCTA5 70114,24128,17806,0.737980769
ZCTA5 70115,34768,9807,0.282069719
ZCTA5 70116,11628,5282,0.454248366
ZCTA5 70117,27137,18086,0.666470133
ZCTA5 70118,36090,14503,0.40185647
ZCTA5 70119,37430,19242,0.514079615
ZCTA5 70121,11466,2463,0.214809001
ZCTA5 70122,38175,29878,0.782658808
ZCTA5 70123,27234,3376,0.123962694
ZCTA5 70124,20414,1218,0.059664936
ZCTA5 70125,18926,11404,0.602557329
ZCTA5 70126,28390,26169,0.921768228
ZCTA5 70127,25839,24385,0.943728472
ZCTA5 70128,19405,16942,0.87307395
ZCTA5 70129,10178,4923,0.483690312
ZCTA5 70130,14510,4117,0.283735355
ZCTA5 70131,33210,21841,0.657663354
ZCTA5 70139,0,0,#DIV/0!
ZCTA5 70163,0,0,#DIV/0!
ZCTA5 70301,45993,10449,0.227186746
ZCTA5 70339,4834,0,0
ZCTA5 70340,189,189,1
ZCTA5 70341,4347,2601,0.598343685
ZCTA5 70342,4739,532,0.11225997
ZCTA5 70343,5131,18,0.003508088
ZCTA5 70344,5364,555,0.103467562
ZCTA5 70345,9846,133,0.013508024
ZCTA5 70346,11422,7606,0.665907897
ZCTA5 70352,237,0,0
ZCTA5 70353,1154,0,0
ZCTA5 70354,4077,215,0.052734854
ZCTA5 70355,1260,0,0
ZCTA5 70356,1903,709,0.372569627
ZCTA5 70357,2595,142,0.054720617
ZCTA5 70358,740,6,0.008108108
ZCTA5 70359,8465,1962,0.231777909
ZCTA5 70360,28899,4174,0.144434063
ZCTA5 70363,26849,7243,0.269767962
ZCTA5 70364,29979,4871,0.162480403
ZCTA5 70372,2328,469,0.201460481
ZCTA5 70373,6769,246,0.036342148
ZCTA5 70374,7295,184,0.025222755
ZCTA5 70375,92,0,0
ZCTA5 70377,4530,0,0
ZCTA5 70380,21055,3394,0.161196865
ZCTA5 70390,7728,3389,0.438535197
ZCTA5 70391,309,95,0.307443366
ZCTA5 70392,8714,2561,0.293894882
ZCTA5 70393,769,158,0.205461638
ZCTA5 70394,15173,3586,0.236340869
ZCTA5 70395,4132,240,0.058083253
ZCTA5 70397,777,0,0
ZCTA5 70401,19677,7514,0.381867155
ZCTA5 70402,1845,779,0.422222222
ZCTA5 70403,32428,10700,0.329961761
ZCTA5 70420,8490,795,0.093639576
ZCTA5 70422,13226,6085,0.460078633
ZCTA5 70426,5902,2190,0.371060657
ZCTA5 70427,19486,6297,0.323155086
ZCTA5 70431,5846,37,0.006329114
ZCTA5 70433,39194,4651,0.118666122
ZCTA5 70435,17288,1117,0.064611291
ZCTA5 70436,948,900,0.949367089
ZCTA5 70437,7946,559,0.070349862
ZCTA5 70438,19180,4436,0.231282586
ZCTA5 70441,4991,2711,0.54317772
ZCTA5 70442,369,0,0
ZCTA5 70443,9631,2889,0.299968851
ZCTA5 70444,9872,2951,0.298926256
ZCTA5 70445,10385,2332,0.224554646
ZCTA5 70446,7264,307,0.042263216
ZCTA5 70447,15474,561,0.036254362
ZCTA5 70448,25661,977,0.038073341
ZCTA5 70449,3847,0,0
ZCTA5 70450,2526,1161,0.459619952
ZCTA5 70451,0,0,#DIV/0!
ZCTA5 70452,14483,579,0.039977905
ZCTA5 70453,615,203,0.330081301
ZCTA5 70454,30088,4451,0.147932731
ZCTA5 70455,603,0,0
ZCTA5 70456,2482,1466,0.590652699
ZCTA5 70458,36878,6049,0.164027333
ZCTA5 70460,22766,6422,0.282087323
ZCTA5 70461,28538,6277,0.219952344
ZCTA5 70462,4930,707,0.143407708
ZCTA5 70463,122,22,0.180327869
ZCTA5 70464,606,0,0
ZCTA5 70465,627,613,0.977671451
ZCTA5 70466,9416,2420,0.257009346
ZCTA5 70471,21505,530,0.024645431
ZCTA5 70501,31631,22670,0.71670197
ZCTA5 70503,31181,2829,0.090728328
ZCTA5 70506,40662,9187,0.225935763
ZCTA5 70507,17140,7385,0.430863477
ZCTA5 70508,40265,4656,0.115633925
ZCTA5 70510,25623,6687,0.260976466
ZCTA5 70512,10195,2383,0.23374203
ZCTA5 70513,263,44,0.16730038
ZCTA5 70514,2330,1402,0.601716738
ZCTA5 70515,4010,665,0.165835411
ZCTA5 70516,493,36,0.073022312
ZCTA5 70517,27854,7814,0.280534214
ZCTA5 70518,13551,1513,0.111652277
ZCTA5 70519,185,39,0.210810811
ZCTA5 70520,19585,6278,0.320551442
ZCTA5 70523,722,256,0.354570637
ZCTA5 70524,205,101,0.492682927
ZCTA5 70525,14293,3059,0.214020849
ZCTA5 70526,18116,4995,0.275723118
ZCTA5 70528,2388,275,0.115159129
ZCTA5 70529,13480,3211,0.238204748
ZCTA5 70531,1507,0,0
ZCTA5 70532,2462,512,0.207961007
ZCTA5 70533,7344,171,0.023284314
ZCTA5 70534,930,0,0
ZCTA5 70535,17256,3713,0.215171535
ZCTA5 70537,332,0,0
ZCTA5 70538,14125,6439,0.455858407
ZCTA5 70541,363,182,0.50137741
ZCTA5 70542,3888,231,0.05941358
ZCTA5 70543,4613,84,0.018209408
ZCTA5 70544,10267,5893,0.573974871
ZCTA5 70546,17312,2984,0.172365989
ZCTA5 70548,10397,809,0.077810907
ZCTA5 70549,3462,332,0.095898325
ZCTA5 70550,0,0,#DIV/0!
ZCTA5 70552,1616,466,0.288366337
ZCTA5 70554,5600,1752,0.312857143
ZCTA5 70555,8431,874,0.103665046
ZCTA5 70556,309,87,0.281553398
ZCTA5 70558,0,0,#DIV/0!
ZCTA5 70559,3061,46,0.015027769
ZCTA5 70560,40267,13472,0.334566767
ZCTA5 70563,19489,3668,0.188208733
ZCTA5 70570,39910,23666,0.592984214
ZCTA5 70575,45,0,0
ZCTA5 70576,1294,154,0.119010819
ZCTA5 70577,3696,368,0.0995671
ZCTA5 70578,18433,3364,0.182498779
ZCTA5 70580,192,0,0
ZCTA5 70581,708,90,0.127118644
ZCTA5 70582,19408,6247,0.321877576
ZCTA5 70583,11334,2153,0.189959414
ZCTA5 70584,7855,1980,0.252068746
ZCTA5 70585,312,0,0
ZCTA5 70586,19680,6337,0.322002033
ZCTA5 70589,3493,1209,0.346120813
ZCTA5 70591,5350,633,0.118317757
ZCTA5 70592,25736,2814,0.109341001
ZCTA5 70601,31699,21306,0.672134768
ZCTA5 70605,37893,3428,0.090465257
ZCTA5 70607,28687,10404,0.362672988
ZCTA5 70611,19909,1332,0.066904415
ZCTA5 70615,14206,7440,0.523722371
ZCTA5 70630,2657,278,0.104629281
ZCTA5 70631,378,0,0
ZCTA5 70632,414,121,0.292270531
ZCTA5 70633,8584,369,0.042986952
ZCTA5 70634,26713,4510,0.168831655
ZCTA5 70637,1101,0,0
ZCTA5 70638,1248,9,0.007211538
ZCTA5 70639,501,0,0
ZCTA5 70640,273,180,0.659340659
ZCTA5 70643,327,0,0
ZCTA5 70644,238,0,0
ZCTA5 70645,1384,0,0
ZCTA5 70646,859,0,0
ZCTA5 70647,9097,1944,0.213696823
ZCTA5 70648,8710,1848,0.21216992
ZCTA5 70650,83,0,0
ZCTA5 70651,233,0,0
ZCTA5 70652,1740,19,0.01091954
ZCTA5 70653,3285,297,0.090410959
ZCTA5 70654,325,0,0
ZCTA5 70655,2562,758,0.295862607
ZCTA5 70656,3743,0,0
ZCTA5 70657,4885,136,0.027840328
ZCTA5 70658,868,3,0.003456221
ZCTA5 70659,1568,114,0.072704082
ZCTA5 70660,1448,0,0
ZCTA5 70661,1745,87,0.049856734
ZCTA5 70662,363,0,0
ZCTA5 70663,27582,1838,0.066637662
ZCTA5 70665,11671,740,0.063405021
ZCTA5 70668,6958,334,0.0480023
ZCTA5 70669,9320,1163,0.124785408
ZCTA5 70706,22586,1310,0.058000531
ZCTA5 70710,5274,2436,0.46188851
ZCTA5 70711,4985,0,0
ZCTA5 70712,3780,2322,0.614285714
ZCTA5 70714,19420,13914,0.716477858
ZCTA5 70715,1585,627,0.395583596
ZCTA5 70719,4555,1457,0.319868277
ZCTA5 70721,949,735,0.774499473
ZCTA5 70722,5183,1807,0.348639784
ZCTA5 70723,1166,799,0.685248714
ZCTA5 70725,1586,626,0.394703657
ZCTA5 70726,57487,5060,0.0880199
ZCTA5 70729,666,111,0.166666667
ZCTA5 70730,3584,1700,0.474330357
ZCTA5 70732,1447,157,0.108500346
ZCTA5 70733,1295,0,0
ZCTA5 70734,7896,1386,0.175531915
ZCTA5 70736,452,131,0.289823009
ZCTA5 70737,43333,11296,0.260678928
ZCTA5 70739,13762,1032,0.0749891
ZCTA5 70740,1604,317,0.197630923
ZCTA5 70743,205,0,0
ZCTA5 70744,5462,11,0.002013914
ZCTA5 70747,179,110,0.61452514
ZCTA5 70748,7429,4018,0.540853412
ZCTA5 70749,1144,86,0.075174825
ZCTA5 70750,1475,0,0
ZCTA5 70752,695,37,0.05323741
ZCTA5 70753,885,501,0.566101695
ZCTA5 70754,13059,368,0.028179799
ZCTA5 70755,1801,220,0.122154359
ZCTA5 70756,384,37,0.096354167
ZCTA5 70757,2927,1630,0.556884182
ZCTA5 70759,1756,795,0.452733485
ZCTA5 70760,6367,4100,0.643945343
ZCTA5 70761,510,173,0.339215686
ZCTA5 70762,866,96,0.110854503
ZCTA5 70763,4677,1342,0.28693607
ZCTA5 70764,16702,6924,0.41456113
ZCTA5 70767,15683,6477,0.412994963
ZCTA5 70769,45285,5161,0.113967097
ZCTA5 70770,3154,44,0.013950539
ZCTA5 70772,756,182,0.240740741
ZCTA5 70773,227,20,0.088105727
ZCTA5 70774,10035,105,0.010463378
ZCTA5 70775,11307,4383,0.387635978
ZCTA5 70776,5865,3087,0.526342711
ZCTA5 70777,3154,558,0.176918199
ZCTA5 70778,3689,599,0.162374627
ZCTA5 70780,1465,1094,0.746757679
ZCTA5 70782,174,29,0.166666667
ZCTA5 70783,2965,616,0.207757167
ZCTA5 70785,22596,1144,0.05062843
ZCTA5 70787,167,127,0.760479042
ZCTA5 70788,3762,2181,0.579744817
ZCTA5 70789,517,340,0.657640232
ZCTA5 70791,27046,12730,0.470679583
ZCTA5 70801,166,10,0.060240964
ZCTA5 70802,23550,18162,0.771210191
ZCTA5 70803,755,222,0.294039735
ZCTA5 70805,27180,25436,0.935835173
ZCTA5 70806,28588,11796,0.41262068
ZCTA5 70807,17945,17195,0.958205628
ZCTA5 70808,33630,5764,0.171394588
ZCTA5 70809,25616,5182,0.20229544
ZCTA5 70810,40672,11610,0.285454367
ZCTA5 70811,14297,12501,0.87437924
ZCTA5 70812,12261,11493,0.937362368
ZCTA5 70814,13628,11339,0.832036983
ZCTA5 70815,29374,13478,0.458841152
ZCTA5 70816,42917,16647,0.387888249
ZCTA5 70817,34438,6756,0.19617864
ZCTA5 70818,10183,1074,0.105469901
ZCTA5 70819,5074,3445,0.678951518
ZCTA5 70820,19218,4577,0.23816214
ZCTA5 70836,0,0,#DIV/0!
ZCTA5 71001,4644,3026,0.651593454
ZCTA5 71003,975,309,0.316923077
ZCTA5 71004,657,265,0.403348554
ZCTA5 71006,13135,1759,0.133917016
ZCTA5 71007,975,285,0.292307692
ZCTA5 71008,722,184,0.254847645
ZCTA5 71016,1972,223,0.113083164
ZCTA5 71018,1625,904,0.556307692
ZCTA5 71019,7940,2980,0.375314861
ZCTA5 71021,698,642,0.919770774
ZCTA5 71023,3553,234,0.065859837
ZCTA5 71024,1608,394,0.245024876
ZCTA5 71027,1786,508,0.28443449
ZCTA5 71028,1095,619,0.565296804
ZCTA5 71029,152,60,0.394736842
ZCTA5 71030,1691,689,0.407451212
ZCTA5 71031,853,0,0
ZCTA5 71032,2198,466,0.212010919
ZCTA5 71033,3458,1072,0.310005784
ZCTA5 71034,415,97,0.23373494
ZCTA5 71037,18955,2371,0.125085729
ZCTA5 71038,4505,2417,0.536514983
ZCTA5 71039,1769,213,0.12040701
ZCTA5 71040,8689,4962,0.571066866
ZCTA5 71043,449,149,0.331848552
ZCTA5 71044,572,19,0.033216783
ZCTA5 71045,638,10,0.015673981
ZCTA5 71046,914,209,0.228665208
ZCTA5 71047,12258,3102,0.253059227
ZCTA5 71048,59,38,0.644067797
ZCTA5 71049,3494,720,0.206067544
ZCTA5 71051,1894,311,0.164202746
ZCTA5 71052,9285,6496,0.699623048
ZCTA5 71055,19144,8053,0.420653991
ZCTA5 71060,2413,204,0.084542064
ZCTA5 71061,1668,445,0.266786571
ZCTA5 71063,635,284,0.447244094
ZCTA5 71064,2769,1044,0.377031419
ZCTA5 71065,1358,349,0.256995582
ZCTA5 71067,3740,1036,0.277005348
ZCTA5 71068,3418,1479,0.432709187
ZCTA5 71069,575,124,0.215652174
ZCTA5 71070,1558,338,0.216944801
ZCTA5 71071,2529,135,0.053380783
ZCTA5 71072,1380,149,0.107971014
ZCTA5 71073,2012,405,0.201292247
ZCTA5 71075,6132,2277,0.371330724
ZCTA5 71078,7112,322,0.045275591
ZCTA5 71079,216,8,0.037037037
ZCTA5 71082,4730,1479,0.312684989
ZCTA5 71101,6531,4838,0.740774766
ZCTA5 71103,6449,5513,0.854861219
ZCTA5 71104,14744,4361,0.295781335
ZCTA5 71105,20824,3279,0.157462543
ZCTA5 71106,35922,15904,0.442737041
ZCTA5 71107,34082,17515,0.513907635
ZCTA5 71108,18216,15805,0.86764383
ZCTA5 71109,19581,17782,0.908125223
ZCTA5 71110,4623,884,0.191217824
ZCTA5 71111,43975,11888,0.270335418
ZCTA5 71112,34682,8803,0.253820426
ZCTA5 71115,15639,3772,0.241191892
ZCTA5 71118,25221,12500,0.49561873
ZCTA5 71119,11389,7005,0.61506717
ZCTA5 71129,12077,6357,0.526372443
ZCTA5 71201,20571,6580,0.319867775
ZCTA5 71202,28909,24737,0.855685081
ZCTA5 71203,39071,18780,0.480663408
ZCTA5 71209,179,6,0.033519553
ZCTA5 71219,1368,32,0.023391813
ZCTA5 71220,21683,11438,0.527510031
ZCTA5 71222,3342,1082,0.323758229
ZCTA5 71223,362,273,0.754143646
ZCTA5 71225,7435,296,0.039811701
ZCTA5 71226,1797,477,0.265442404
ZCTA5 71227,4204,465,0.110608944
ZCTA5 71229,1391,372,0.267433501
ZCTA5 71232,6731,2884,0.42846531
ZCTA5 71233,285,5,0.01754386
ZCTA5 71234,3587,76,0.021187622
ZCTA5 71235,4163,741,0.177996637
ZCTA5 71237,1747,552,0.315970235
ZCTA5 71238,3026,109,0.03602115
ZCTA5 71241,9931,2395,0.241164032
ZCTA5 71243,219,49,0.223744292
ZCTA5 71245,4707,4282,0.909708944
ZCTA5 71247,1143,566,0.495188101
ZCTA5 71250,184,63,0.342391304
ZCTA5 71251,8957,3267,0.364742659
ZCTA5 71253,154,24,0.155844156
ZCTA5 71254,6468,4863,0.751855288
ZCTA5 71256,1300,792,0.609230769
ZCTA5 71259,1648,432,0.262135922
ZCTA5 71260,2679,806,0.300858529
ZCTA5 71261,1148,356,0.31010453
ZCTA5 71263,7917,1110,0.140204623
ZCTA5 71264,980,195,0.198979592
ZCTA5 71266,1486,118,0.079407806
ZCTA5 71268,2466,295,0.119626926
ZCTA5 71269,12586,4403,0.349833148
ZCTA5 71270,31326,12462,0.39781651
ZCTA5 71272,1535,574,0.373941368
ZCTA5 71275,2652,1019,0.384238311
ZCTA5 71276,110,47,0.427272727
ZCTA5 71277,1476,463,0.313685637
ZCTA5 71279,51,0,0
ZCTA5 71280,5125,1144,0.223219512
ZCTA5 71282,10412,7058,0.677871687
ZCTA5 71286,362,21,0.05801105
ZCTA5 71291,32745,3872,0.118247061
ZCTA5 71292,19578,3009,0.153692921
ZCTA5 71295,13774,5418,0.393349789
ZCTA5 71301,22446,12624,0.562416466
ZCTA5 71302,13379,11101,0.829733164
ZCTA5 71303,21817,6718,0.307925013
ZCTA5 71316,31,0,0
ZCTA5 71322,6043,2402,0.397484693
ZCTA5 71323,965,8,0.008290155
ZCTA5 71325,1128,323,0.286347518
ZCTA5 71326,752,351,0.466755319
ZCTA5 71327,5891,2775,0.471057545
ZCTA5 71328,7029,0,0
ZCTA5 71331,1002,5,0.00499002
ZCTA5 71333,557,91,0.163375224
ZCTA5 71334,10208,5919,0.579839342
ZCTA5 71336,1461,168,0.114989733
ZCTA5 71339,234,0,0
ZCTA5 71340,2144,876,0.40858209
ZCTA5 71341,3727,411,0.110276362
ZCTA5 71342,7203,1044,0.144939608
ZCTA5 71343,6672,1593,0.238758993
ZCTA5 71345,177,177,1
ZCTA5 71346,2497,767,0.307168602
ZCTA5 71350,3779,1136,0.300608627
ZCTA5 71351,11063,2300,0.207900208
ZCTA5 71353,1926,513,0.26635514
ZCTA5 71354,1857,7,0.003769521
ZCTA5 71355,2611,499,0.191114516
ZCTA5 71356,947,227,0.239704329
ZCTA5 71357,1821,922,0.506315211
ZCTA5 71358,815,586,0.719018405
ZCTA5 71360,37374,7262,0.194306202
ZCTA5 71362,1837,65,0.035383778
ZCTA5 71366,1513,778,0.514210178
ZCTA5 71367,1586,265,0.167087011
ZCTA5 71368,1297,736,0.567463377
ZCTA5 71369,2534,1273,0.502367798
ZCTA5 71371,2542,97,0.03815893
ZCTA5 71373,6077,1653,0.272009215
ZCTA5 71375,1227,825,0.672371638
ZCTA5 71377,168,168,1
ZCTA5 71378,2233,814,0.36453202
ZCTA5 71401,165,0,0
ZCTA5 71403,4562,74,0.016220956
ZCTA5 71404,777,52,0.066924067
ZCTA5 71405,6158,407,0.066092887
ZCTA5 71406,143,0,0
ZCTA5 71407,649,0,0
ZCTA5 71409,5286,1270,0.240257283
ZCTA5 71410,144,3,0.020833333
ZCTA5 71411,3506,1052,0.300057045
ZCTA5 71414,112,99,0.883928571
ZCTA5 71416,933,250,0.26795284
ZCTA5 71417,6167,1970,0.319442192
ZCTA5 71418,6371,948,0.148799247
ZCTA5 71419,2096,50,0.023854962
ZCTA5 71422,1565,49,0.031309904
ZCTA5 71423,4632,28,0.006044905
ZCTA5 71424,960,0,0
ZCTA5 71425,174,0,0
ZCTA5 71426,355,143,0.402816901
ZCTA5 71427,666,0,0
ZCTA5 71429,3066,288,0.093933464
ZCTA5 71430,2875,0,0
ZCTA5 71432,1123,0,0
ZCTA5 71433,4033,531,0.131663774
ZCTA5 71435,3692,690,0.186890574
ZCTA5 71438,1621,0,0
ZCTA5 71439,2047,5,0.002442599
ZCTA5 71441,536,0,0
ZCTA5 71446,21276,3295,0.154869336
ZCTA5 71447,1391,179,0.1286844
ZCTA5 71449,8865,2196,0.247715736
ZCTA5 71450,1226,111,0.090538336
ZCTA5 71452,172,139,0.808139535
ZCTA5 71454,1846,175,0.094799567
ZCTA5 71455,162,0,0
ZCTA5 71456,1449,635,0.438233264
ZCTA5 71457,26821,13475,0.502404832
ZCTA5 71459,11311,2430,0.214835116
ZCTA5 71461,2268,1044,0.46031746
ZCTA5 71462,1833,33,0.018003273
ZCTA5 71463,10461,2277,0.217665615
ZCTA5 71465,3460,41,0.011849711
ZCTA5 71466,785,0,0
ZCTA5 71467,7670,1469,0.191525424
ZCTA5 71468,743,11,0.014804845
ZCTA5 71469,2444,195,0.079787234
ZCTA5 71472,320,0,0
ZCTA5 71473,403,0,0
ZCTA5 71474,512,0,0
ZCTA5 71479,954,29,0.030398323
ZCTA5 71480,1314,473,0.359969559
ZCTA5 71483,10217,4070,0.398355682
ZCTA5 71485,2430,250,0.102880658
ZCTA5 71486,5304,933,0.175904977
ZCTA5 71601,14258,12451,0.873264132
ZCTA5 71602,15859,5368,0.33848288
ZCTA5 71603,31346,18784,0.599247113
ZCTA5 71630,435,240,0.551724138
ZCTA5 71631,502,80,0.15936255
ZCTA5 71635,11423,2698,0.236190143
ZCTA5 71638,3863,2343,0.606523427
ZCTA5 71639,5614,2805,0.499643748
ZCTA5 71640,3081,2042,0.662771827
ZCTA5 71642,889,214,0.24071991
ZCTA5 71643,917,636,0.693565976
ZCTA5 71644,5503,2708,0.492095221
ZCTA5 71646,6172,1149,0.186163318
ZCTA5 71647,2099,508,0.24202001
ZCTA5 71651,80,14,0.175
ZCTA5 71652,1018,176,0.172888016
ZCTA5 71653,4138,1479,0.357419043
ZCTA5 71654,4364,1698,0.389092576
ZCTA5 71655,15094,4384,0.290446535
ZCTA5 71658,732,325,0.443989071
ZCTA5 71659,79,47,0.594936709
ZCTA5 71660,764,182,0.238219895
ZCTA5 71661,368,312,0.847826087
ZCTA5 71662,199,140,0.703517588
ZCTA5 71663,586,123,0.209897611
ZCTA5 71665,5823,682,0.117121759
ZCTA5 71666,44,0,0
ZCTA5 71667,6617,776,0.117273689
ZCTA5 71670,1213,441,0.363561418
ZCTA5 71671,8485,2527,0.297819682
ZCTA5 71674,585,116,0.198290598
ZCTA5 71675,1940,550,0.283505155
ZCTA5 71676,546,387,0.708791209
ZCTA5 71677,196,176,0.897959184
ZCTA5 71701,18836,7511,0.398757698
ZCTA5 71711,88,6,0.068181818
ZCTA5 71720,1987,713,0.358832411
ZCTA5 71722,70,26,0.371428571
ZCTA5 71724,453,154,0.33995585
ZCTA5 71725,393,322,0.819338422
ZCTA5 71726,1237,524,0.423605497
ZCTA5 71730,30079,9809,0.326107916
ZCTA5 71740,1632,420,0.257352941
ZCTA5 71742,5437,2384,0.438477101
ZCTA5 71743,3855,1264,0.327885863
ZCTA5 71744,2839,604,0.212750969
ZCTA5 71745,393,205,0.521628499
ZCTA5 71747,1174,615,0.523850085
ZCTA5 71749,2882,905,0.314018043
ZCTA5 71751,860,224,0.260465116
ZCTA5 71752,850,519,0.610588235
ZCTA5 71753,16660,6673,0.400540216
ZCTA5 71758,287,21,0.073170732
ZCTA5 71759,655,0,0
ZCTA5 71762,2305,625,0.271149675
ZCTA5 71763,1694,356,0.210153483
ZCTA5 71764,1802,1024,0.568257492
ZCTA5 71765,1858,898,0.483315393
ZCTA5 71766,719,254,0.353268428
ZCTA5 71770,3441,1019,0.296134845
ZCTA5 71772,22,0,0
ZCTA5 71801,16894,5128,0.303539718
ZCTA5 71820,26,0,0
ZCTA5 71822,8407,1974,0.23480433
ZCTA5 71823,36,0,0
ZCTA5 71825,528,78,0.147727273
ZCTA5 71826,1134,364,0.320987654
ZCTA5 71827,883,208,0.235560589
ZCTA5 71832,11362,337,0.029660271
ZCTA5 71833,2001,14,0.006996502
ZCTA5 71834,889,63,0.070866142
ZCTA5 71835,1035,90,0.086956522
ZCTA5 71836,2930,634,0.216382253
ZCTA5 71837,5790,25,0.004317789
ZCTA5 71838,887,548,0.617812852
ZCTA5 71839,355,282,0.794366197
ZCTA5 71841,1031,32,0.031037827
ZCTA5 71842,2227,282,0.12662775
ZCTA5 71845,1961,792,0.403875574
ZCTA5 71846,2550,208,0.081568627
ZCTA5 71847,605,32,0.052892562
ZCTA5 71851,1966,810,0.412004069
ZCTA5 71852,10069,2095,0.208064356
ZCTA5 71853,233,48,0.206008584
ZCTA5 71854,36538,10419,0.285155181
ZCTA5 71855,537,298,0.554934823
ZCTA5 71857,4765,1526,0.320251836
ZCTA5 71858,2472,1068,0.432038835
ZCTA5 71859,510,50,0.098039216
ZCTA5 71860,2318,1088,0.469370147
ZCTA5 71861,1900,71,0.037368421
ZCTA5 71862,713,308,0.43197756
ZCTA5 71865,168,54,0.321428571
ZCTA5 71866,583,0,0
ZCTA5 71901,30181,4284,0.141943607
ZCTA5 71909,15872,199,0.012537802
ZCTA5 71913,47111,3760,0.079811509
ZCTA5 71921,3551,13,0.003660941
ZCTA5 71922,153,25,0.163398693
ZCTA5 71923,15099,3530,0.233790317
ZCTA5 71929,4341,11,0.002533978
ZCTA5 71933,1447,0,0
ZCTA5 71935,499,8,0.016032064
ZCTA5 71937,2041,0,0
ZCTA5 71940,1734,59,0.034025375
ZCTA5 71941,2070,3,0.001449275
ZCTA5 71943,4239,53,0.012502949
ZCTA5 71944,787,6,0.007623888
ZCTA5 71945,1200,0,0
ZCTA5 71949,1676,0,0
ZCTA5 71950,771,0,0
ZCTA5 71952,21,0,0
ZCTA5 71953,13996,53,0.003786796
ZCTA5 71956,1525,55,0.036065574
ZCTA5 71957,2826,22,0.007784855
ZCTA5 71958,2365,298,0.126004228
ZCTA5 71959,771,0,0
ZCTA5 71960,1679,0,0
ZCTA5 71961,974,0,0
ZCTA5 71962,666,315,0.472972973
ZCTA5 71964,4098,0,0
ZCTA5 71965,321,0,0
ZCTA5 71968,4256,91,0.021381579
ZCTA5 71969,352,0,0
ZCTA5 71970,809,0,0
ZCTA5 71971,608,0,0
ZCTA5 71972,355,0,0
ZCTA5 71973,1760,4,0.002272727
ZCTA5 71998,586,153,0.26109215
ZCTA5 71999,657,191,0.290715373
ZCTA5 72001,777,0,0
ZCTA5 72002,18314,2471,0.134924102
ZCTA5 72003,821,94,0.114494519
ZCTA5 72004,816,652,0.799019608
ZCTA5 72005,100,0,0
ZCTA5 72006,2442,1006,0.411957412
ZCTA5 72007,8563,154,0.017984351
ZCTA5 72010,6037,130,0.021533874
ZCTA5 72011,4391,53,0.012070143
ZCTA5 72012,13444,444,0.033025885
ZCTA5 72013,2229,54,0.02422611
ZCTA5 72014,58,0,0
ZCTA5 72015,29671,2405,0.081055576
ZCTA5 72016,3230,118,0.036532508
ZCTA5 72017,509,146,0.286836935
ZCTA5 72019,26976,1190,0.044113286
ZCTA5 72020,3605,8,0.00221914
ZCTA5 72021,3665,1709,0.466302865
ZCTA5 72022,16810,2365,0.140690065
ZCTA5 72023,36305,673,0.018537392
ZCTA5 72024,3762,281,0.074694312
ZCTA5 72025,762,9,0.011811024
ZCTA5 72026,288,129,0.447916667
ZCTA5 72027,1364,4,0.002932551
ZCTA5 72029,1610,558,0.346583851
ZCTA5 72030,552,94,0.170289855
ZCTA5 72031,7837,40,0.005103994
ZCTA5 72032,34482,5615,0.162838582
ZCTA5 72034,49891,7550,0.151329899
ZCTA5 72035,1721,377,0.219058687
ZCTA5 72036,608,422,0.694078947
ZCTA5 72037,30,24,0.8
ZCTA5 72038,49,0,0
ZCTA5 72039,2421,213,0.087980173
ZCTA5 72040,2719,180,0.066200809
ZCTA5 72041,1308,209,0.159785933
ZCTA5 72042,5058,780,0.154211151
ZCTA5 72044,837,0,0
ZCTA5 72045,1354,0,0
ZCTA5 72046,4283,1231,0.287415363
ZCTA5 72047,744,0,0
ZCTA5 72048,97,24,0.24742268
ZCTA5 72051,683,0,0
ZCTA5 72055,917,178,0.194111232
ZCTA5 72057,1064,0,0
ZCTA5 72058,17242,171,0.009917643
ZCTA5 72059,39,23,0.58974359
ZCTA5 72060,601,0,0
ZCTA5 72061,127,0,0
